work_id,state,constituency,honble_members_of_parliament,work_category,work_description,work_status,status_category,anomaly_score,anomaly_label,anomaly_severity,anomaly_category,triggered_rules,explanation,key_metrics,statistical_score,rule_score,if_score,sanction_amount,total_spent,cost_overrun_ratio,amount_disbursed,sanction_delay_days,completion_duration_days,recommended_date,sanction_date,completion_date,vendor_hhi,vendor_count,payment_count,max_vendor_share,single_vendor_flag,missing_image_flag,payment_still_pending,near_threshold_count,near_threshold_ratio,advance_payment_ratio,amount_vs_category_median,duration_vs_category_median
WS/MP18391/2024-2025/140309,Nagaland,NAGALAND,S SUPONGMEREN JAMIR,Normal/Others,soiling metalling of approach road,Physical Inspection,Completed,0.5389435611313766,True,medium,vendor,"R05,R09","Completed work worth ₹4,500,000 has no verification photograph attached, which is a compliance gap. All ₹4,500,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹4,500,000; Disbursed: ₹4,500,000; Cost ratio: 1.00; Sanction delay: 58d; Duration: 36d",0.7478498126949856,0.55,0.37708887987894346,4500000.0,4500000.0,1.0,4500000.0,58,36.0,2024-09-11,2024-11-08,2024-12-14,1.0,1.0,2.0,1.0,True,True,False,0.0,0.0,0.5555555555555556,15.0,0.15789473684210525
WS/MP18390/2026-2027/148735,Uttar Pradesh,GHAZIPUR,AFZAL ANSARI,Normal/Others,Construction of CC Road: Kshetr Panchayat - Saidpur Gram Panchayat - Fardiha From Ram Saran's residence to Ramjeet's Residence 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat,Work partially Completed,Ongoing,0.5378910504298718,True,medium,temporal,R03,"Sanction was delayed by 670 days after recommendation, far exceeding the typical processing time.","Sanction: ₹400,000; Disbursed: ₹299,486; Cost ratio: 0.75; Sanction delay: 670d; Vendor HHI: 1.00",0.706490454276326,0.5,0.46076696245940096,400000.0,299486.0,0.748715,,670,,2024-10-21,2026-08-22,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.3333333333333333,
WS/MP410/2025-2026/148377,Assam,LAKHIMPUR,Pradan Baruah,Repair and Renovation,"Rennovation of Ramdhan PHC, Jonai LAC under MPLAD, FY 2024-25",Vendor Identification,Ongoing,0.5378136786804316,True,medium,vendor,R06,"100% of all payments (4.0 transactions) were directed to a single vendor, suggesting vendor monopolization (HHI=1.00).","Sanction: ₹1,000,000; Disbursed: ₹999,847; Cost ratio: 1.00; Sanction delay: 227d; Vendor HHI: 1.00",0.20878689073586637,0.75,0.5303341599899001,1000000.0,999847.0,0.999847,,227,,2024-10-19,2025-06-03,,1.0,1.0,4.0,1.0,True,False,False,2.0,0.5,0.4998814818667256,2.0067225204434855,
WS/MP664/2026-2027/146583,Maharashtra,MUMBAI SOUTH,Arvind Ganpat Sawant,Normal/Others,near to aashray dharmaday trust khetwadi 5th lane malbarhill,Vendor Identification,Ongoing,0.5377728957713521,True,medium,vendor,"R03,R09","Sanction was delayed by 586 days after recommendation, far exceeding the typical processing time. All ₹2,495,616 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,500,000; Disbursed: ₹2,495,616; Cost ratio: 1.00; Sanction delay: 586d; Vendor HHI: 1.00",0.6981971048693497,0.55,0.40921034158289893,2500000.0,2495616.0,0.9982464,,586,,2024-10-09,2026-05-18,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,8.333333333333334,
WS/MP18250/2025-2026/142039,West Bengal,BASIRHAT,SK NURUL ISLAM,Normal/Others,Installation of 3nos. Eletric based water tank and street solar light under Srinagar Matia G.P & Basirhat II Panchayat Samity. (Sl No.-5 to 7),Vendor Identification,Ongoing,0.5376159905247229,True,medium,vendor,"R03,R09","Sanction was delayed by 525 days after recommendation, far exceeding the typical processing time. All ₹2,637,123 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,660,000; Disbursed: ₹2,637,123; Cost ratio: 0.99; Sanction delay: 525d; Vendor HHI: 1.00",0.7117128750901877,0.55,0.39910791929193146,2660000.0,2637123.0,0.9913996240601504,,525,,2024-09-20,2026-02-27,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,8.866666666666667,
WS/MP243/2025-2026/141108,West Bengal,BARASAT,Kakoli Ghosh Dastidar,Normal/Others,High must park light,Work Completed,Completed,0.5369663451550272,True,medium,temporal,R04,"This ₹480,000 work was completed in only 1 days, which is suspiciously fast for a project of this budget.","Sanction: ₹480,000; Disbursed: ₹408,472; Cost ratio: 0.85; Sanction delay: 276d; Duration: 1d",0.5000143732520255,0.75,0.319893576691488,480000.0,408472.0,0.8509833333333333,408472.0,276,1.0,2024-09-15,2025-06-18,2025-06-19,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.6,0.0043859649122807015
WS/MP18390/2026-2027/148734,Uttar Pradesh,GHAZIPUR,AFZAL ANSARI,Normal/Others,"Construction of CC Road: Kshetr Panchayat - Saidpur, Gram Panchayat - Ishopur From Highway to Dih Baba Mandir 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat Saidpur",Work partially Completed,Ongoing,0.536081061151331,True,medium,temporal,R03,"Sanction was delayed by 670 days after recommendation, far exceeding the typical processing time.","Sanction: ₹400,000; Disbursed: ₹299,793; Cost ratio: 0.75; Sanction delay: 670d; Vendor HHI: 1.00",0.706490454276326,0.5,0.45559556452071304,400000.0,299793.0,0.7494825,,670,,2024-10-21,2026-08-22,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.3333333333333333,
WS/MP18019/2024-2025/137607,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,"Construction of ringwell near West Tarabasa English LP School, Phuloni",Physical Inspection,Completed,0.535982735992055,True,medium,compliance,R08,"This work is marked as completed but still has 1 payment(s) in-progress, indicating a financial inconsistency.","Sanction: ₹300,000; Disbursed: ₹299,583; Cost ratio: 1.00; Sanction delay: 57d; Duration: 373d",0.525669261274318,0.5,0.5844726304956445,300000.0,299583.0,0.99861,299583.0,57,373.0,2024-08-29,2024-10-25,2025-11-02,0.5620763550014006,2.0,4.0,0.6761765520740496,False,False,True,0.0,0.0,0.5199226925426342,1.0,1.6359649122807018
WS/MP347/2024-2025/138962,Kerala,MAVELIKKARA(SC),Shri Suresh Kodikunnil,Normal/Others,Class room at Govt.LPS Elikattoor including electrification in Piravanthoore Grama Panchayath (SCP),Work partially Completed,Ongoing,0.5355510454259155,True,medium,vendor,R09,"All ₹1,336,681 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,550,000; Disbursed: ₹1,336,681; Cost ratio: 0.86; Sanction delay: 48d; Vendor HHI: 1.00",0.5855846343901414,0.5,0.5404425337953719,1550000.0,1336681.0,0.8623748387096775,,48,,2024-09-11,2024-10-29,,1.0,1.0,3.0,1.0,True,False,False,0.0,0.0,0.23719870335555004,5.166666666666667,
WS/MP18019/2024-2025/137606,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,"Construction of ringwell near the house of Smt Klarie Phangchopi, Rongnagar",Physical Inspection,Completed,0.5355231644277134,True,medium,vendor,"R06,R08","97% of all payments (4.0 transactions) were directed to a single vendor, suggesting vendor monopolization (HHI=0.93). This work is marked as completed but still has 1 payment(s) in-progress, indicating a financial inconsistency.","Sanction: ₹300,000; Disbursed: ₹299,583; Cost ratio: 1.00; Sanction delay: 57d; Duration: 362d",0.4059684653777269,0.6875,0.45437442309509046,300000.0,299583.0,0.99861,299583.0,57,362.0,2024-08-29,2024-10-25,2025-10-22,0.934149136229171,2.0,4.0,0.9659126185397703,False,False,True,0.0,0.0,0.5199226925426342,1.0,1.587719298245614
WS/MP18209/2025-2026/144763,Uttar Pradesh,BIJNOR,CHANDAN CHAUHAN,Normal/Others,"CC road and drain construction work of the road from Harender’s house to Punit’s house in Village  Ghatayan Uttri, block- Jansath",Work Completed,Completed,0.5354655629570466,True,medium,compliance,R05,"Completed work worth ₹930,844 has no verification photograph attached, which is a compliance gap.","Sanction: ₹932,500; Disbursed: ₹930,844; Cost ratio: 1.00; Sanction delay: 169d; Duration: 97d",0.4819174307449201,0.5,0.6142463007737615,932500.0,930844.0,0.998224128686327,930844.0,169,97.0,2024-12-17,2025-06-04,2025-09-09,0.7705530111323324,2.0,4.0,0.8677995453588356,False,True,False,0.0,0.0,0.4589286711844305,3.1083333333333334,0.42543859649122806
WS/MP18019/2024-2025/137729,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,Construction of boundary wall with fencing at Langbungdingpi Graveyard,Physical Inspection,Completed,0.5349373632884622,True,medium,compliance,"R05,R06,R08","Completed work worth ₹999,347 has no verification photograph attached, which is a compliance gap. 100% of all payments (5.0 transactions) were directed to a single vendor, suggesting vendor monopolization (HHI=1.00). This work is marked as completed but still has 1 payment(s) in-progress, indicating a financial inconsistency.","Sanction: ₹1,000,000; Disbursed: ₹999,347; Cost ratio: 1.00; Sanction delay: 57d; Duration: 362d",0.25799517969493496,0.7000000000000001,0.5441101953277955,1000000.0,999347.0,0.999347,999347.0,57,362.0,2024-08-29,2024-10-25,2025-10-22,1.0,1.0,5.0,1.0,True,True,True,2.0,0.4,0.49819832350524895,3.3333333333333335,1.587719298245614
WS/MP18095/2025-2026/147281,Kerala,ALAPPUZHA,K. C VENUGOPAL,Normal/Others,Construction of Valiyaveettil Chooravila Road in the 11th ward of Chingoli GP (SCP),Physical Inspection,Completed,0.5343977403581384,True,medium,vendor,"R03,R09","Sanction was delayed by 477 days after recommendation, far exceeding the typical processing time. All ₹2,884,733 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,884,733; Disbursed: ₹2,884,733; Cost ratio: 1.00; Sanction delay: 477d; Duration: 23d",0.698932288955357,0.55,0.3990419089122832,2884733.0,2884733.0,1.0,2884733.0,477,23.0,2024-10-22,2026-02-11,2026-03-06,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,9.615776666666667,0.10087719298245613
WS/MP013/2024-2025/141729,Sikkim,SIKKIM,Indra Hang Subba,Normal/Others,Boundary and protection railing at Sichey near SBS traffic point,Work Completed,Completed,0.5340864337596597,True,medium,compliance,R05,"Completed work worth ₹999,391 has no verification photograph attached, which is a compliance gap.","Sanction: ₹1,000,000; Disbursed: ₹999,391; Cost ratio: 1.00; Sanction delay: 14d; Duration: 113d",0.3865642286619495,0.5,0.6784153616976353,1000000.0,999391.0,0.999391,999391.0,14,113.0,2024-09-19,2024-10-03,2025-01-24,0.4852594492166361,3.0,3.0,0.5515859158227361,False,True,False,0.0,0.0,0.023614381158125298,3.3333333333333335,0.4956140350877193
WS/MP18019/2024-2025/146093,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,"Construction of RCC Ringwell at Sainilangso, Disobai",Physical Inspection,Completed,0.5338381524345117,True,medium,compliance,R08,"This work is marked as completed but still has 1 payment(s) in-progress, indicating a financial inconsistency.","Sanction: ₹300,000; Disbursed: ₹299,583; Cost ratio: 1.00; Sanction delay: 77d; Duration: 293d",0.525669261274318,0.5,0.5783452489026633,300000.0,299583.0,0.99861,299583.0,77,293.0,2024-10-28,2025-01-13,2025-11-02,0.5620763550014006,2.0,4.0,0.6761765520740496,False,False,True,0.0,0.0,0.5199226925426342,1.0,1.2850877192982457
WS/MP313/2024-2025/140903,Arunachal Pradesh,ARUNACHAL EAST,Shri Tapir Gao,Normal/Others,Protection Wall at LP School Ruksin Village in East Siang District,Work Completed,Completed,0.533765697156432,True,medium,temporal,R04,"This ₹1,000,000 work was completed in only 6 days, which is suspiciously fast for a project of this budget.","Sanction: ₹1,000,000; Disbursed: ₹1,000,000; Cost ratio: 1.00; Sanction delay: 143d; Duration: 6d",0.244640124663789,0.75,0.4931590456870989,1000000.0,1000000.0,1.0,1000000.0,143,6.0,2024-09-15,2025-02-05,2025-02-11,1.0,1.0,3.0,1.0,True,False,False,0.0,0.0,0.223,3.3333333333333335,0.02631578947368421
WS/MP18109/2024-2025/146895,Madhya Pradesh,SIDHI,DR. RAJESH MISHRA,Normal/Others,GRAM PANCHAYAT HADBADO ME SWARAJ BHAWAN SE HARIJAN BASTI SURGA SAJA ME NAVEEN ROAD,Vendor Identification,Ongoing,0.5324233817116769,True,medium,vendor,R06,"100% of all payments (5.0 transactions) were directed to a single vendor, suggesting vendor monopolization (HHI=1.00).","Sanction: ₹300,000; Disbursed: ₹300,000; Cost ratio: 1.00; Sanction delay: 109d; Vendor HHI: 1.00",0.15874459818442743,0.75,0.550677806187343,300000.0,300000.0,1.0,,109,,2024-10-11,2025-01-28,,1.0,1.0,5.0,1.0,True,False,False,0.0,0.0,0.25,1.0,
WS/MP18390/2024-2025/146108,Uttar Pradesh,GHAZIPUR,AFZAL ANSARI,Normal/Others,Installation of High Mask Light at: 1)	Village Tetarpur 2)	Village Chappra Kodiya 3)	Village Khanpur 4)	Village Fareedaha 5)	Village Ameda 6)	Village Sarvarpur,Physical Inspection,Completed,0.5323705914288364,True,medium,vendor,R09,"All ₹1,548,508 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,602,000; Disbursed: ₹1,548,508; Cost ratio: 0.97; Sanction delay: 161d; Duration: 286d",0.5940118491492324,0.5,0.5253360832615093,1602000.0,1548508.0,0.966609238451935,1602000.0,161,286.0,2024-10-08,2025-03-18,2025-12-29,1.0,1.0,3.0,1.0,True,False,False,0.0,0.0,0.5201484267436784,5.34,1.2543859649122806
WS/MP18109/2024-2025/146896,Madhya Pradesh,SIDHI,DR. RAJESH MISHRA,Normal/Others,BARHAI ME MOTILAL PANIKA KE GHAR SE AMBIKA PANIKA KE GHAR TAK NAVEEN SADAK NIRMAN,Vendor Identification,Ongoing,0.532087244397843,True,medium,vendor,R06,"100% of all payments (5.0 transactions) were directed to a single vendor, suggesting vendor monopolization (HHI=1.00).","Sanction: ₹300,000; Disbursed: ₹300,000; Cost ratio: 1.00; Sanction delay: 109d; Vendor HHI: 1.00",0.1574000489290917,0.75,0.550677806187343,300000.0,300000.0,1.0,,109,,2024-10-11,2025-01-28,,1.0,1.0,5.0,1.0,True,False,False,1.0,0.2,0.255,1.0,
WS/MP18391/2024-2025/140274,Nagaland,NAGALAND,S SUPONGMEREN JAMIR,Normal/Others,Construction of river embankment & water conservation plant at Kikha Kohima,Physical Inspection,Completed,0.5296188279480463,True,medium,vendor,"R05,R09","Completed work worth ₹11,000,000 has no verification photograph attached, which is a compliance gap. All ₹11,000,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹11,000,000; Disbursed: ₹11,000,000; Cost ratio: 1.00; Sanction delay: 79d; Duration: 409d",0.7499999668852244,0.55,0.3489109606478289,11000000.0,11000000.0,1.0,11000000.0,79,409.0,2024-09-11,2024-11-29,2026-01-12,1.0,1.0,2.0,1.0,True,True,False,0.0,0.0,0.6363636363636364,36.666666666666664,1.793859649122807
WS/MP18272/2024-2025/138305,West Bengal,JHARGRAM(ST),KALIPADA SAREN,Normal/Others,Construction of New Hostel Building and infrastructure development of Morchi Golapnath S.C. High School (H.S.).,Physical Inspection,Completed,0.5287082343848806,True,medium,vendor,R09,"All ₹2,911,701 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,911,701; Disbursed: ₹2,911,701; Cost ratio: 1.00; Sanction delay: 120d; Duration: 576d",0.7015141398527516,0.5,0.43808485549055065,2911701.0,2911701.0,1.0,2911701.0,120,576.0,2024-09-02,2024-12-31,2026-07-30,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.449985420893148,9.70567,2.526315789473684
WS/MP18019/2024-2025/137599,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,"Construction of ringwell near the house of Sri Dosarath Tisso, Rongnihang",Physical Inspection,Completed,0.5278366919467872,True,medium,vendor,R06,"100% of all payments (4.0 transactions) were directed to a single vendor, suggesting vendor monopolization (HHI=1.00).","Sanction: ₹400,000; Disbursed: ₹399,862; Cost ratio: 1.00; Sanction delay: 57d; Duration: 412d",0.14612951686338044,0.75,0.5465837506598344,400000.0,399862.0,0.999655,399862.0,57,412.0,2024-08-29,2024-10-25,2025-12-11,1.0,1.0,4.0,1.0,True,False,False,0.0,0.0,0.3177471227573513,1.3333333333333333,1.8070175438596492
WS/MP18019/2024-2025/137600,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,"Construction of ringwell near the house of Sri Rajen Kro, PWD Colony, Diphu",Physical Inspection,Completed,0.5278366919467872,True,medium,vendor,R06,"100% of all payments (4.0 transactions) were directed to a single vendor, suggesting vendor monopolization (HHI=1.00).","Sanction: ₹400,000; Disbursed: ₹399,862; Cost ratio: 1.00; Sanction delay: 57d; Duration: 412d",0.14612951686338044,0.75,0.5465837506598344,400000.0,399862.0,0.999655,399862.0,57,412.0,2024-08-29,2024-10-25,2025-12-11,1.0,1.0,4.0,1.0,True,False,False,0.0,0.0,0.3177471227573513,1.3333333333333333,1.8070175438596492
WS/MP18019/2024-2025/137598,Assam,Diphu (ST),AMARSING TISSO,Normal/Others,"Construction of ringwell near the house of Lt. Thangsing Tisso, Mohendijua",Physical Inspection,Completed,0.5278366919467872,True,medium,vendor,R06,"100% of all payments (4.0 transactions) were directed to a single vendor, suggesting vendor monopolization (HHI=1.00).","Sanction: ₹400,000; Disbursed: ₹399,862; Cost ratio: 1.00; Sanction delay: 57d; Duration: 412d",0.14612951686338044,0.75,0.5465837506598344,400000.0,399862.0,0.999655,399862.0,57,412.0,2024-08-29,2024-10-25,2025-12-11,1.0,1.0,4.0,1.0,True,False,False,0.0,0.0,0.3177471227573513,1.3333333333333333,1.8070175438596492
WS/MP18323/2025-2026/146708,Maharashtra,LATUR(SC),DR KALGE SHIVAJI BANDAPPA,Normal/Others,"Construction of  cement concrete internal road at Balantwadi, Tq.Kandahar, District Nanded",Physical Inspection,Completed,0.5276104516244569,True,medium,financial,"R04,R07","This ₹500,000 work was completed in only 2 days, which is suspiciously fast for a project of this budget. 1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹500,000; Disbursed: ₹494,297; Cost ratio: 0.99; Sanction delay: 285d; Duration: 2d",0.5056305813097278,0.8250000000000001,0.2034365894200708,500000.0,494297.0,0.988594,494297.0,285,2.0,2024-10-10,2025-07-22,2025-07-24,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6666666666666667,0.008771929824561403
WS/MP18076/2025-2026/145734,Karnataka,BANGALORE RURAL,DR C N MANJUNATH,Normal/Others,"Fitting of Sitting RCC Benches in Public Places At Aralikatte of Lakshmi Narasimhaswamy Temple, Norajanakuppe, Taredakuppe Grama Panchayath , Kunigal Taluk, Tumkur District, Karnataka.",Work Completed,Completed,0.5272784021735778,True,medium,temporal,R04,"This ₹300,000 work was completed in only 5 days, which is suspiciously fast for a project of this budget.","Sanction: ₹300,000; Disbursed: ₹286,240; Cost ratio: 0.95; Sanction delay: 329d; Duration: 5d",0.5341828254554696,0.75,0.2678077023134581,300000.0,286240.0,0.9541333333333334,286240.0,329,5.0,2024-10-05,2025-08-30,2025-09-04,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,0.021929824561403508
WS/MP18108/2024-2025/143816,Madhya Pradesh,SAGAR,DR. LATA WANKHEDE,Normal/Others,Pre fabricated  bus shelter  model number 4 with two LED solar light 1. Gram Panchayat bagrod Mein mukhya Marg bagroda 2. Gram Panchayat batoli mein 3. Gram Panchayat Devpur Mein  4. Gram Panchayat deepnakheda 5. Gram Panchayat baretha mein  6. Gram Panchayat Barwal 7. Gram Panchayat baatami 8. Gram Panchayat Udaipur  9. Gram Panchayat Rampura 10. Gram Panchayat  pipaldhar,Physical Inspection,Completed,0.5269995337657462,True,medium,vendor,"R04,R05,R09","This ₹2,698,500 work was completed in only 5 days, which is suspiciously fast for a project of this budget. Completed work worth ₹2,698,500 has no verification photograph attached, which is a compliance gap. All ₹2,698,500 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,698,500; Disbursed: ₹2,698,500; Cost ratio: 1.00; Sanction delay: 48d; Duration: 5d",0.6772461303662733,0.7000000000000001,0.2219657176405081,2698500.0,2698500.0,1.0,2698500.0,48,5.0,2024-09-26,2024-11-13,2024-11-18,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,8.995,0.021929824561403508
